nuid,year,birth_year,female,white,black,hisp,asian,natam,missing,group,awd_perf,cmpl_civ,trr_new,arrest_total,tenure,L_cmpl_civ,L_arrest_total,L_trr_new,tenure2,tenure3,L_cmpl_civ2,L_cmpl_civ3,L_arrest_total2,L_arrest_total3,L_trr_new2,L_trr_new3
25501,2015,1981,0,1,0,0,0,0,0,156,44,0,1,109,5.3333335,0,90,2,28.444447,151.70372,0,0,8100,729000,4,8
25510,2014,1980,0,1,0,0,0,0,0,186,6,0,3,63,2.4166667,,,,5.8402781,14.114006,,,,,,
25510,2015,1980,0,1,0,0,0,0,0,186,6,1,2,85,3.4166667,0,63,3,11.673612,39.884842,0,0,3969,250047,9,27
25512,2015,1982,0,0,0,0,1,0,0,268,6,0,0,10,2.1666667,,,,4.6944447,10.171297,,,,,,
25517,2014,1986,0,1,0,0,0,0,0,173,32,2,5,74,2.4166667,,,,5.8402781,14.114006,,,,,,
25517,2015,1986,0,1,0,0,0,0,0,173,30,2,4,95,3.4166667,2,74,5,11.673612,39.884842,4,8,5476,405224,25,125
25536,2013,1985,0,1,0,0,0,0,0,181,0,0,0,2,1.5,,,,2.25,3.375,,,,,,
25536,2014,1985,0,1,0,0,0,0,0,181,3,1,4,60,2.5,0,2,0,6.25,15.625,0,0,4,8,0,0
25536,2015,1985,0,1,0,0,0,0,0,181,7,0,4,76,3.5,1,60,4,12.25,42.875,1,1,3600,216000,16,64
25556,2015,1984,0,0,0,1,0,0,0,259,3,0,1,13,2.0833333,,,,4.3402777,9.042244,,,,,,
25573,2014,1976,0,1,0,0,0,0,0,203,4,0,5,14,2.25,,,,5.0625,11.390625,,,,,,
25573,2015,1976,0,1,0,0,0,0,0,203,4,0,6,16,3.25,0,14,5,10.5625,34.328125,0,0,196,2744,25,125
25589,2014,1983,0,1,0,0,0,0,0,228,3,0,1,5,1.9166666,,,,3.6736109,7.0410876,,,,,,
25589,2015,1983,0,1,0,0,0,0,0,228,7,0,0,11,2.9166667,0,5,1,8.5069447,24.811924,0,0,25,125,1,1
25591,2011,1985,0,1,0,0,0,0,0,136,12,1,0,21,2.0833333,,,,4.3402777,9.042244,,,,,,
25591,2012,1985,0,1,0,0,0,0,0,136,16,0,0,62,3.0833333,1,21,0,9.5069437,29.313076,1,1,441,9261,0,0
25591,2013,1985,0,1,0,0,0,0,0,136,46,0,1,108,4.0833335,0,62,0,16.673613,68.083923,0,0,3844,238328,0,0
25591,2014,1985,0,1,0,0,0,0,0,136,42,2,2,106,5.0833335,0,108,1,25.840279,131.35475,0,0,11664,1259712,1,1
25591,2015,1985,0,1,0,0,0,0,0,136,51,1,3,74,6.0833335,2,106,2,37.006947,225.1256,4,8,11236,1191016,4,8
25680,2014,1985,0,1,0,0,0,0,0,207,8,0,0,22,2.0833333,,,,4.3402777,9.042244,,,,,,
25680,2015,1985,0,1,0,0,0,0,0,207,8,0,2,48,3.0833333,0,22,0,9.5069437,29.313076,0,0,484,10648,0,0
25687,2012,1985,0,1,0,0,0,0,0,156,6,0,2,32,2.3333333,,,,5.4444442,12.703702,,,,,,
25687,2013,1985,0,1,0,0,0,0,0,156,16,1,4,83,3.3333333,0,32,2,11.111111,37.037033,0,0,1024,32768,4,8
25687,2014,1985,0,1,0,0,0,0,0,156,5,0,2,57,4.3333335,1,83,4,18.777779,81.370377,1,1,6889,571787,16,64
25687,2015,1985,0,1,0,0,0,0,0,156,4,0,0,43,5.3333335,0,57,2,28.444447,151.70372,0,0,3249,185193,4,8
25710,2011,1981,1,1,0,0,0,0,0,141,4,0,0,18,2.0833333,,,,4.3402777,9.042244,,,,,,
25710,2012,1981,1,1,0,0,0,0,0,141,13,2,5,49,3.0833333,0,18,0,9.5069437,29.313076,0,0,324,5832,0,0
25710,2013,1981,1,1,0,0,0,0,0,141,12,0,5,45,4.0833335,2,49,5,16.673613,68.083923,4,8,2401,117649,25,125
25710,2014,1981,1,1,0,0,0,0,0,141,15,1,3,39,5.0833335,0,45,5,25.840279,131.35475,0,0,2025,91125,25,125
25710,2015,1981,1,1,0,0,0,0,0,141,7,0,2,15,6.0833335,1,39,3,37.006947,225.1256,1,1,1521,59319,9,27
25717,2014,1985,0,1,0,0,0,0,0,201,3,2,5,41,2.25,,,,5.0625,11.390625,,,,,,
25717,2015,1985,0,1,0,0,0,0,0,201,32,0,7,104,3.25,2,41,5,10.5625,34.328125,4,8,1681,68921,25,125
25749,2013,1987,0,1,0,0,0,0,0,183,0,0,0,3,1.5,,,,2.25,3.375,,,,,,
25749,2014,1987,0,1,0,0,0,0,0,183,18,1,3,32,2.5,0,3,0,6.25,15.625,0,0,9,27,0,0
25749,2015,1987,0,1,0,0,0,0,0,183,2,1,2,26,3.5,1,32,3,12.25,42.875,1,1,1024,32768,9,27
25788,2014,1985,0,1,0,0,0,0,0,204,2,2,3,17,2.25,,,,5.0625,11.390625,,,,,,
25788,2015,1985,0,1,0,0,0,0,0,204,8,1,10,79,3.25,2,17,3,10.5625,34.328125,4,8,289,4913,9,27
25807,2009,1982,0,1,0,0,0,0,0,96,4,0,0,12,1.75,,,,3.0625,5.359375,,,,,,
25807,2010,1982,0,1,0,0,0,0,0,96,6,5,0,66,2.75,0,12,0,7.5625,20.796875,0,0,144,1728,0,0
25807,2011,1982,0,1,0,0,0,0,0,96,17,4,1,48,3.75,5,66,0,14.0625,52.734375,25,125,4356,287496,0,0
25807,2012,1982,0,1,0,0,0,0,0,96,15,2,1,60,4.75,4,48,1,22.5625,107.17188,16,64,2304,110592,1,1
25807,2013,1982,0,1,0,0,0,0,0,96,21,3,4,98,5.75,2,60,1,33.0625,190.10938,4,8,3600,216000,1,1
25807,2014,1982,0,1,0,0,0,0,0,96,35,2,2,106,6.75,3,98,4,45.5625,307.54688,9,27,9604,941192,16,64
25807,2015,1982,0,1,0,0,0,0,0,96,17,2,2,91,7.75,2,106,2,60.0625,465.48438,4,8,11236,1191016,4,8
25866,2014,1987,0,0,1,0,0,0,0,228,0,0,1,13,1.75,,,,3.0625,5.359375,,,,,,
25866,2015,1987,0,0,1,0,0,0,0,228,5,0,3,72,2.75,0,13,1,7.5625,20.796875,0,0,169,2197,1,1
25902,2011,1972,0,0,1,0,0,0,0,145,0,1,0,7,1.75,,,,3.0625,5.359375,,,,,,
25902,2012,1972,0,0,1,0,0,0,0,145,4,0,0,14,2.75,1,7,0,7.5625,20.796875,1,1,49,343,0,0
25902,2013,1972,0,0,1,0,0,0,0,145,10,1,1,40,3.75,0,14,0,14.0625,52.734375,0,0,196,2744,0,0
25902,2014,1972,0,0,1,0,0,0,0,145,7,1,0,19,4.75,1,40,1,22.5625,107.17188,1,1,1600,64000,1,1
25902,2015,1972,0,0,1,0,0,0,0,145,0,0,0,20,5.75,1,19,0,33.0625,190.10938,1,1,361,6859,0,0
25907,2014,1983,1,0,1,0,0,0,0,201,3,0,0,5,2.0833333,,,,4.3402777,9.042244,,,,,,
25907,2015,1983,1,0,1,0,0,0,0,201,0,0,0,4,3.0833333,0,5,0,9.5069437,29.313076,0,0,25,125,0,0
25930,2014,1973,0,1,0,0,0,0,0,222,8,0,2,15,1.9166666,,,,3.6736109,7.0410876,,,,,,
25930,2015,1973,0,1,0,0,0,0,0,222,0,0,0,13,2.9166667,0,15,2,8.5069447,24.811924,0,0,225,3375,4,8
25932,2011,1984,0,1,0,0,0,0,0,138,6,0,2,27,2.0833333,,,,4.3402777,9.042244,,,,,,
25932,2012,1984,0,1,0,0,0,0,0,138,7,0,7,79,3.0833333,0,27,2,9.5069437,29.313076,0,0,729,19683,4,8
25949,2013,1985,0,1,0,0,0,0,0,179,0,0,0,4,1.5,,,,2.25,3.375,,,,,,
25949,2014,1985,0,1,0,0,0,0,0,179,23,1,5,143,2.5,0,4,0,6.25,15.625,0,0,16,64,0,0
25949,2015,1985,0,1,0,0,0,0,0,179,80,0,6,58,3.5,1,143,5,12.25,42.875,1,1,20449,2924207,25,125
25988,2008,1984,0,1,0,0,0,0,0,20,0,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
25988,2009,1984,0,1,0,0,0,0,0,20,16,3,0,57,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
25988,2010,1984,0,1,0,0,0,0,0,20,11,0,0,10,3.5833333,3,57,0,12.840278,46.010994,9,27,3249,185193,0,0
25988,2011,1984,0,1,0,0,0,0,0,20,11,0,0,18,4.5833335,0,10,0,21.006947,96.281837,0,0,100,1000,0,0
25988,2012,1984,0,1,0,0,0,0,0,20,4,0,0,12,5.5833335,0,18,0,31.173613,174.05267,0,0,324,5832,0,0
25988,2013,1984,0,1,0,0,0,0,0,20,10,1,0,22,6.5833335,0,12,0,43.340279,285.32352,0,0,144,1728,0,0
25988,2014,1984,0,1,0,0,0,0,0,20,4,0,0,11,7.5833335,1,22,0,57.506947,436.09436,1,1,484,10648,0,0
25988,2015,1984,0,1,0,0,0,0,0,20,8,0,0,12,8.583333,0,11,0,73.673607,632.36511,0,0,121,1331,0,0
26004,2015,1988,0,1,0,0,0,0,0,274,4,0,1,8,1.9166666,,,,3.6736109,7.0410876,,,,,,
26012,2014,1983,1,0,0,1,0,0,0,228,0,0,0,1,1.6666666,,,,2.7777777,4.6296291,,,,,,
26012,2015,1983,1,0,0,1,0,0,0,228,7,0,1,22,2.6666667,0,1,0,7.1111116,18.962965,0,0,1,1,0,0
26016,2009,1983,0,0,0,1,0,0,0,24,2,1,4,79,2.5,,,,6.25,15.625,,,,,,
26016,2010,1983,0,0,0,1,0,0,0,24,8,2,1,64,3.5,1,79,4,12.25,42.875,1,1,6241,493039,16,64
26016,2011,1983,0,0,0,1,0,0,0,24,20,2,4,67,4.5,2,64,1,20.25,91.125,4,8,4096,262144,1,1
26016,2012,1983,0,0,0,1,0,0,0,24,0,2,5,63,5.5,2,67,4,30.25,166.375,4,8,4489,300763,16,64
26016,2013,1983,0,0,0,1,0,0,0,24,6,2,1,31,6.5,2,63,5,42.25,274.625,4,8,3969,250047,25,125
26016,2014,1983,0,0,0,1,0,0,0,24,10,1,2,36,7.5,2,31,1,56.25,421.875,4,8,961,29791,1,1
26016,2015,1983,0,0,0,1,0,0,0,24,4,0,2,13,8.5,1,36,2,72.25,614.125,1,1,1296,46656,4,8
26060,2015,1986,0,1,0,0,0,0,0,273,0,1,2,11,1.9166666,,,,3.6736109,7.0410876,,,,,,
26062,2014,1983,0,0,0,0,1,0,0,228,0,0,0,3,1.6666666,,,,2.7777777,4.6296291,,,,,,
26062,2015,1983,0,0,0,0,1,0,0,228,13,0,2,29,2.6666667,0,3,0,7.1111116,18.962965,0,0,9,27,0,0
26142,2015,1985,0,1,0,0,0,0,0,259,4,0,0,27,2.1666667,,,,4.6944447,10.171297,,,,,,
26143,2008,1970,1,1,0,0,0,0,0,28,1,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
26143,2009,1970,1,1,0,0,0,0,0,28,5,0,0,20,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
26143,2010,1970,1,1,0,0,0,0,0,28,9,0,0,15,3.5833333,0,20,0,12.840278,46.010994,0,0,400,8000,0,0
26143,2011,1970,1,1,0,0,0,0,0,28,12,1,1,8,4.5833335,0,15,0,21.006947,96.281837,0,0,225,3375,0,0
26143,2012,1970,1,1,0,0,0,0,0,28,9,1,1,7,5.5833335,1,8,1,31.173613,174.05267,1,1,64,512,1,1
26143,2013,1970,1,1,0,0,0,0,0,28,2,0,1,3,6.5833335,1,7,1,43.340279,285.32352,1,1,49,343,1,1
26143,2014,1970,1,1,0,0,0,0,0,28,3,0,0,0,7.5833335,0,3,1,57.506947,436.09436,0,0,9,27,1,1
26143,2015,1970,1,1,0,0,0,0,0,28,4,0,0,19,8.583333,0,0,0,73.673607,632.36511,0,0,0,0,0,0
26144,2009,1983,0,1,0,0,0,0,0,48,8,0,3,42,2.4166667,,,,5.8402781,14.114006,,,,,,
26144,2010,1983,0,1,0,0,0,0,0,48,18,2,2,73,3.4166667,0,42,3,11.673612,39.884842,0,0,1764,74088,9,27
26144,2011,1983,0,1,0,0,0,0,0,48,14,0,1,115,4.4166665,2,73,2,19.506943,86.155663,4,8,5329,389017,4,8
26144,2012,1983,0,1,0,0,0,0,0,48,29,0,1,154,5.4166665,0,115,1,29.340277,158.92648,0,0,13225,1520875,1,1
26144,2013,1983,0,1,0,0,0,0,0,48,8,2,0,107,6.4166665,0,154,1,41.173611,264.19733,0,0,23716,3652264,1,1
26144,2014,1983,0,1,0,0,0,0,0,48,0,2,3,106,7.4166665,2,107,0,55.006943,407.96814,4,8,11449,1225043,0,0
26144,2015,1983,0,1,0,0,0,0,0,48,2,1,0,29,8.416667,2,106,3,70.840286,596.23907,4,8,11236,1191016,9,27
26175,2014,1984,0,0,1,0,0,0,0,222,4,0,0,6,1.9166666,,,,3.6736109,7.0410876,,,,,,
26175,2015,1984,0,0,1,0,0,0,0,222,2,1,0,14,2.9166667,0,6,0,8.5069447,24.811924,0,0,36,216,0,0
26247,2015,1985,0,1,0,0,0,0,0,265,6,1,0,15,2.0833333,,,,4.3402777,9.042244,,,,,,
26271,2015,1986,0,0,1,0,0,0,0,276,1,0,0,7,2.5,,,,6.25,15.625,,,,,,
26332,2015,1981,0,1,0,0,0,0,0,265,8,0,0,26,2.1666667,,,,4.6944447,10.171297,,,,,,
26335,2010,1977,0,1,0,0,0,0,0,118,8,0,0,12,3.25,,,,10.5625,34.328125,,,,,,
26335,2011,1977,0,1,0,0,0,0,0,118,2,0,0,11,4.25,0,12,0,18.0625,76.765625,0,0,144,1728,0,0
26335,2012,1977,0,1,0,0,0,0,0,118,10,1,2,9,5.25,0,11,0,27.5625,144.70313,0,0,121,1331,0,0
26335,2013,1977,0,1,0,0,0,0,0,118,2,0,0,0,6.25,1,9,2,39.0625,244.14063,1,1,81,729,4,8
26335,2015,1977,0,1,0,0,0,0,0,118,0,0,0,0,8.25,,,,68.0625,561.51563,,,,,,
26356,2014,1983,0,1,0,0,0,0,0,215,2,0,1,18,2.0833333,,,,4.3402777,9.042244,,,,,,
26356,2015,1983,0,1,0,0,0,0,0,215,8,1,3,71,3.0833333,0,18,1,9.5069437,29.313076,0,0,324,5832,1,1
26365,2009,1972,0,0,1,0,0,0,0,49,8,0,4,35,2.3333333,,,,5.4444442,12.703702,,,,,,
26365,2010,1972,0,0,1,0,0,0,0,49,5,1,6,27,3.3333333,0,35,4,11.111111,37.037033,0,0,1225,42875,16,64
26365,2011,1972,0,0,1,0,0,0,0,49,0,3,3,34,4.3333335,1,27,6,18.777779,81.370377,1,1,729,19683,36,216
26365,2012,1972,0,0,1,0,0,0,0,49,0,0,2,35,5.3333335,3,34,3,28.444447,151.70372,9,27,1156,39304,9,27
26365,2013,1972,0,0,1,0,0,0,0,49,6,0,3,17,6.3333335,0,35,2,40.111115,254.03706,0,0,1225,42875,4,8
26365,2014,1972,0,0,1,0,0,0,0,49,5,1,2,10,7.3333335,0,17,3,53.777779,394.37039,0,0,289,4913,9,27
26365,2015,1972,0,0,1,0,0,0,0,49,2,0,2,14,8.333333,1,10,2,69.444443,578.70361,1,1,100,1000,4,8
26397,2011,1983,0,0,0,1,0,0,0,141,6,2,0,22,2.0833333,,,,4.3402777,9.042244,,,,,,
26397,2012,1983,0,0,0,1,0,0,0,141,2,0,1,25,3.0833333,2,22,0,9.5069437,29.313076,4,8,484,10648,0,0
26397,2013,1983,0,0,0,1,0,0,0,141,6,0,0,34,4.0833335,0,25,1,16.673613,68.083923,0,0,625,15625,1,1
26397,2014,1983,0,0,0,1,0,0,0,141,14,0,2,43,5.0833335,0,34,0,25.840279,131.35475,0,0,1156,39304,0,0
26397,2015,1983,0,0,0,1,0,0,0,141,12,0,1,50,6.0833335,0,43,2,37.006947,225.1256,0,0,1849,79507,4,8
26418,2011,1981,0,0,1,0,0,0,0,136,2,1,2,18,2.0833333,,,,4.3402777,9.042244,,,,,,
26418,2012,1981,0,0,1,0,0,0,0,136,0,0,2,17,3.0833333,1,18,2,9.5069437,29.313076,1,1,324,5832,4,8
26418,2013,1981,0,0,1,0,0,0,0,136,14,1,3,20,4.0833335,0,17,2,16.673613,68.083923,0,0,289,4913,4,8
26418,2014,1981,0,0,1,0,0,0,0,136,4,2,0,14,5.0833335,1,20,3,25.840279,131.35475,1,1,400,8000,9,27
26418,2015,1981,0,0,1,0,0,0,0,136,1,1,1,16,6.0833335,2,14,0,37.006947,225.1256,4,8,196,2744,0,0
26419,2014,1983,1,0,1,0,0,0,0,203,8,1,3,25,2.25,,,,5.0625,11.390625,,,,,,
26419,2015,1983,1,0,1,0,0,0,0,203,5,0,1,14,3.25,1,25,3,10.5625,34.328125,1,1,625,15625,9,27
26446,2013,1986,0,1,0,0,0,0,0,169,2,1,0,11,2.25,,,,5.0625,11.390625,,,,,,
26446,2014,1986,0,1,0,0,0,0,0,169,8,0,1,19,2.75,1,11,0,7.5625,20.796875,1,1,121,1331,0,0
26489,2015,1981,0,0,0,0,1,0,0,247,8,1,1,16,2.5,,,,6.25,15.625,,,,,,
26516,2008,1983,0,1,0,0,0,0,0,36,0,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
26516,2009,1983,0,1,0,0,0,0,0,36,8,0,0,15,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
26516,2010,1983,0,1,0,0,0,0,0,36,14,0,1,25,3.5833333,0,15,0,12.840278,46.010994,0,0,225,3375,0,0
26516,2011,1983,0,1,0,0,0,0,0,36,24,4,1,66,4.5833335,0,25,1,21.006947,96.281837,0,0,625,15625,1,1
26516,2012,1983,0,1,0,0,0,0,0,36,9,1,2,67,5.5833335,4,66,1,31.173613,174.05267,16,64,4356,287496,1,1
26516,2013,1983,0,1,0,0,0,0,0,36,13,1,2,91,6.5833335,1,67,2,43.340279,285.32352,1,1,4489,300763,4,8
26516,2014,1983,0,1,0,0,0,0,0,36,32,4,1,100,7.5833335,1,91,2,57.506947,436.09436,1,1,8281,753571,4,8
26516,2015,1983,0,1,0,0,0,0,0,36,12,1,1,68,8.583333,4,100,1,73.673607,632.36511,16,64,10000,1000000,1,1
26574,2014,1988,0,1,0,0,0,0,0,185,16,0,3,51,2.4166667,,,,5.8402781,14.114006,,,,,,
26574,2015,1988,0,1,0,0,0,0,0,185,31,0,5,99,3.4166667,0,51,3,11.673612,39.884842,0,0,2601,132651,9,27
26609,2009,1983,0,1,0,0,0,0,0,51,0,0,1,12,2.4166667,,,,5.8402781,14.114006,,,,,,
26609,2010,1983,0,1,0,0,0,0,0,51,6,0,0,26,3.4166667,0,12,1,11.673612,39.884842,0,0,144,1728,1,1
26609,2011,1983,0,1,0,0,0,0,0,51,4,0,0,43,4.4166665,0,26,0,19.506943,86.155663,0,0,676,17576,0,0
26609,2012,1983,0,1,0,0,0,0,0,51,2,2,0,28,5.4166665,0,43,0,29.340277,158.92648,0,0,1849,79507,0,0
26609,2013,1983,0,1,0,0,0,0,0,51,2,2,1,26,6.4166665,2,28,0,41.173611,264.19733,4,8,784,21952,0,0
26609,2014,1983,0,1,0,0,0,0,0,51,2,0,0,22,7.4166665,2,26,1,55.006943,407.96814,4,8,676,17576,1,1
26609,2015,1983,0,1,0,0,0,0,0,51,6,0,0,9,8.416667,0,22,0,70.840286,596.23907,0,0,484,10648,0,0
26620,2011,1984,0,1,0,0,0,0,0,135,7,0,5,26,2.0833333,,,,4.3402777,9.042244,,,,,,
26620,2012,1984,0,1,0,0,0,0,0,135,11,0,4,13,3.0833333,0,26,5,9.5069437,29.313076,0,0,676,17576,25,125
26620,2013,1984,0,1,0,0,0,0,0,135,4,1,1,15,4.0833335,0,13,4,16.673613,68.083923,0,0,169,2197,16,64
26620,2014,1984,0,1,0,0,0,0,0,135,1,0,1,6,5.0833335,1,15,1,25.840279,131.35475,1,1,225,3375,1,1
26620,2015,1984,0,1,0,0,0,0,0,135,2,1,0,2,6.0833335,0,6,1,37.006947,225.1256,0,0,36,216,1,1
26630,2014,1986,0,1,0,0,0,0,0,228,12,0,3,27,1.8333334,,,,3.3611112,6.1620374,,,,,,
26630,2015,1986,0,1,0,0,0,0,0,228,9,0,1,106,2.8333333,0,27,3,8.0277777,22.745369,0,0,729,19683,9,27
26652,2014,1987,0,1,0,0,0,0,0,221,0,0,3,13,1.9166666,,,,3.6736109,7.0410876,,,,,,
26652,2015,1987,0,1,0,0,0,0,0,221,4,2,3,85,2.9166667,0,13,3,8.5069447,24.811924,0,0,169,2197,9,27
26662,2011,1984,1,0,1,0,0,0,0,139,6,0,1,20,2.0833333,,,,4.3402777,9.042244,,,,,,
26662,2012,1984,1,0,1,0,0,0,0,139,4,1,0,11,3.0833333,0,20,1,9.5069437,29.313076,0,0,400,8000,1,1
26662,2013,1984,1,0,1,0,0,0,0,139,2,2,1,10,4.0833335,1,11,0,16.673613,68.083923,1,1,121,1331,0,0
26662,2014,1984,1,0,1,0,0,0,0,139,6,0,2,11,5.0833335,2,10,1,25.840279,131.35475,4,8,100,1000,1,1
26662,2015,1984,1,0,1,0,0,0,0,139,4,2,2,13,6.0833335,0,11,2,37.006947,225.1256,0,0,121,1331,4,8
26683,2014,1985,0,1,0,0,0,0,0,205,18,0,3,34,2.25,,,,5.0625,11.390625,,,,,,
26683,2015,1985,0,1,0,0,0,0,0,205,31,0,1,66,3.25,0,34,3,10.5625,34.328125,0,0,1156,39304,9,27
26806,2009,1973,0,0,1,0,0,0,0,70,4,0,1,17,2.25,,,,5.0625,11.390625,,,,,,
26806,2010,1973,0,0,1,0,0,0,0,70,5,0,1,45,3.25,0,17,1,10.5625,34.328125,0,0,289,4913,1,1
26806,2011,1973,0,0,1,0,0,0,0,70,9,0,0,70,4.25,0,45,1,18.0625,76.765625,0,0,2025,91125,1,1
26806,2012,1973,0,0,1,0,0,0,0,70,8,1,0,28,5.25,0,70,0,27.5625,144.70313,0,0,4900,343000,0,0
26806,2013,1973,0,0,1,0,0,0,0,70,2,1,0,76,6.25,1,28,0,39.0625,244.14063,1,1,784,21952,0,0
26806,2014,1973,0,0,1,0,0,0,0,70,3,0,1,57,7.25,1,76,0,52.5625,381.07813,1,1,5776,438976,0,0
26806,2015,1973,0,0,1,0,0,0,0,70,0,0,0,33,8.25,0,57,1,68.0625,561.51563,0,0,3249,185193,1,1
26821,2009,1981,1,0,1,0,0,0,0,66,8,2,3,27,2.25,,,,5.0625,11.390625,,,,,,
26821,2010,1981,1,0,1,0,0,0,0,66,13,2,1,32,3.25,2,27,3,10.5625,34.328125,4,8,729,19683,9,27
26821,2011,1981,1,0,1,0,0,0,0,66,6,0,2,43,4.25,2,32,1,18.0625,76.765625,4,8,1024,32768,1,1
26821,2012,1981,1,0,1,0,0,0,0,66,4,0,4,41,5.25,0,43,2,27.5625,144.70313,0,0,1849,79507,4,8
26821,2013,1981,1,0,1,0,0,0,0,66,6,0,1,25,6.25,0,41,4,39.0625,244.14063,0,0,1681,68921,16,64
26821,2014,1981,1,0,1,0,0,0,0,66,2,0,3,19,7.25,0,25,1,52.5625,381.07813,0,0,625,15625,1,1
26821,2015,1981,1,0,1,0,0,0,0,66,2,1,3,23,8.25,0,19,3,68.0625,561.51563,0,0,361,6859,9,27
26828,2014,1982,0,0,0,1,0,0,0,205,8,1,1,20,2.25,,,,5.0625,11.390625,,,,,,
26828,2015,1982,0,0,0,1,0,0,0,205,13,1,1,49,3.25,1,20,1,10.5625,34.328125,1,1,400,8000,1,1
26847,2014,1988,0,1,0,0,0,0,0,221,0,0,0,2,1.6666666,,,,2.7777777,4.6296291,,,,,,
26847,2015,1988,0,1,0,0,0,0,0,221,1,0,2,23,2.6666667,0,2,0,7.1111116,18.962965,0,0,4,8,0,0
26866,2014,1980,0,1,0,0,0,0,0,218,3,0,0,12,1.8333334,,,,3.3611112,6.1620374,,,,,,
26866,2015,1980,0,1,0,0,0,0,0,218,6,0,0,40,2.8333333,0,12,0,8.0277777,22.745369,0,0,144,1728,0,0
26876,2015,1983,1,0,1,0,0,0,0,257,4,0,1,6,2.1666667,,,,4.6944447,10.171297,,,,,,
26915,2009,1982,0,1,0,0,0,0,0,43,19,1,2,99,2.4166667,,,,5.8402781,14.114006,,,,,,
26915,2010,1982,0,1,0,0,0,0,0,43,20,0,1,129,3.4166667,1,99,2,11.673612,39.884842,1,1,9801,970299,4,8
26915,2011,1982,0,1,0,0,0,0,0,43,4,0,0,41,4.4166665,0,129,1,19.506943,86.155663,0,0,16641,2146689,1,1
26917,2014,1989,0,1,0,0,0,0,0,172,1,0,1,13,2.4166667,,,,5.8402781,14.114006,,,,,,
26917,2015,1989,0,1,0,0,0,0,0,172,2,0,4,37,3.4166667,0,13,1,11.673612,39.884842,0,0,169,2197,1,1
26962,2014,1979,0,1,0,0,0,0,0,226,2,0,3,22,1.8333334,,,,3.3611112,6.1620374,,,,,,
26962,2015,1979,0,1,0,0,0,0,0,226,10,0,6,87,2.8333333,0,22,3,8.0277777,22.745369,0,0,484,10648,9,27
26969,2014,1986,1,0,0,1,0,0,0,222,8,0,0,3,1.9166666,,,,3.6736109,7.0410876,,,,,,
26969,2015,1986,1,0,0,1,0,0,0,222,0,1,1,8,2.9166667,0,3,0,8.5069447,24.811924,0,0,9,27,0,0
26978,2014,1985,1,0,0,0,1,0,0,187,11,1,0,59,2.4166667,,,,5.8402781,14.114006,,,,,,
26978,2015,1985,1,0,0,0,1,0,0,187,5,0,0,42,3.4166667,1,59,0,11.673612,39.884842,1,1,3481,205379,0,0
26985,2014,1983,1,0,0,1,0,0,0,225,5,0,0,9,1.9166666,,,,3.6736109,7.0410876,,,,,,
26985,2015,1983,1,0,0,1,0,0,0,225,4,1,2,19,2.9166667,0,9,0,8.5069447,24.811924,0,0,81,729,0,0
26986,2015,1982,1,0,0,1,0,0,0,265,2,0,0,21,2.0833333,,,,4.3402777,9.042244,,,,,,
26987,2014,1987,0,0,0,1,0,0,0,205,8,0,0,2,2.1666667,,,,4.6944447,10.171297,,,,,,
26987,2015,1987,0,0,0,1,0,0,0,205,0,0,0,5,3.0833333,0,2,0,9.5069437,29.313076,0,0,4,8,0,0
26992,2009,1971,0,0,0,1,0,0,0,24,2,0,0,26,2.5,,,,6.25,15.625,,,,,,
26992,2010,1971,0,0,0,1,0,0,0,24,3,0,0,27,3.5,0,26,0,12.25,42.875,0,0,676,17576,0,0
26992,2011,1971,0,0,0,1,0,0,0,24,8,1,1,23,4.5,0,27,0,20.25,91.125,0,0,729,19683,0,0
26992,2012,1971,0,0,0,1,0,0,0,24,10,0,1,46,5.5,1,23,1,30.25,166.375,1,1,529,12167,1,1
26992,2013,1971,0,0,0,1,0,0,0,24,5,0,0,35,6.5,0,46,1,42.25,274.625,0,0,2116,97336,1,1
26992,2014,1971,0,0,0,1,0,0,0,24,16,1,0,20,7.5,0,35,0,56.25,421.875,0,0,1225,42875,0,0
26992,2015,1971,0,0,0,1,0,0,0,24,6,0,0,23,8.5,1,20,0,72.25,614.125,1,1,400,8000,0,0
26996,2012,1981,0,0,0,1,0,0,0,154,4,0,2,41,2.3333333,,,,5.4444442,12.703702,,,,,,
26996,2013,1981,0,0,0,1,0,0,0,154,2,0,0,46,3.3333333,0,41,2,11.111111,37.037033,0,0,1681,68921,4,8
26996,2014,1981,0,0,0,1,0,0,0,154,4,0,1,41,4.3333335,0,46,0,18.777779,81.370377,0,0,2116,97336,0,0
26996,2015,1981,0,0,0,1,0,0,0,154,16,1,0,60,5.3333335,0,41,1,28.444447,151.70372,0,0,1681,68921,1,1
27009,2009,1980,0,1,0,0,0,0,0,60,6,1,0,54,2.3333333,,,,5.4444442,12.703702,,,,,,
27009,2010,1980,0,1,0,0,0,0,0,60,1,0,2,56,3.3333333,1,54,0,11.111111,37.037033,1,1,2916,157464,0,0
